id,comments,star_levels
137,虽然有一句话叫“五岳归来不看山，黄山归来不看岳”，但是作为爬过黄山的人，在爬过华山之后，仍然觉得华山的奇险风光绝不在黄山之下。,4
138,本次华山之行非常幸运，山下雨水不歇，从北峰索道上时雾深不识峰，到索道站后雾开景美，登顶用了四小时，云海绕铺山崖陡直令人莫忘。第二天的日出极为难得，紫崖红海，出了两小时太阳又出雾，幸运本次华山行。不足的是华山的生活设施，卫生间气味重，隔十数米仍烦人，其二住宿条件差且贵，三是生活用水稀缺，望改进！,5
139,真的很陡啊，真是险，我下山的时候是坐着下来的，是真的坐着，挪下来的，没敢站直了走，台阶也窄。反正去过华山以后没再见过那么陡的山。云海很好看。去的时候来姨妈了，也没爬到后面。没到要用锁链挂身上过的地方。我同事过去了，第二天说晚上做梦，梦到自己 掉下去了、,5
140,14年夏天挑战华山之巅。五岳中最难爬的山，下午3点半，我从山脚的玉泉院开始，一直爬到了凌晨0点，终于到了山顶。整个过程永生难忘，在山顶上看到了从没见过的璀璨的银河。挨了一晚上的冻（6月份，我还穿了长袖，但是山顶风很大很冷），第二天早上看到了日出，很壮观的景象，之后又挑战了长空栈道。实在困的不行，赶紧坐缆车下山改签高铁票回程了！,5
141,6月9号，和朋友一起，北上西下。这条路总体来说上坡多些，但是最累的也只是北峰到中锋的苍龙岭，其余路程还好。去之前我看推荐路线多的西上北下，个人觉得这条线路不科学，因为返程大部分是下坡，领略不到爬山的感觉，而且返程下坡很陡峭，苍龙岭也是下坡会有些遗憾。所以我选择了北上西下，挺好。长空栈道排队的很多就没去。确实很震撼，花岗岩、华山之险，一路都有卖锁的😂。山上一瓶矿泉水11，是挑夫挑上去的也不容易。最好自己带2-3瓶水，还有吃的。做好防晒。,5
142,4月23日去的，晚上十点半从玉泉院出发，快到6点时才到金锁关，一路上没怎么停，所以那些说体力好只要5个小时的真不是骗人的么？😂只好在金锁关看了日出，再出发去东峰，再是南峰，西峰。走到南天门的时候，整个人疲惫的不行，坐下休息闭着眼睛立马就能睡着的一种状态，深知不行，又继续行走。总算是走完几个峰，坐西峰索道下山，西峰索道很值得坐，风景很美，索道口建在山里，出去了之后往上看会有发觉甚是雄伟壮观。下山是一点半，回到游客中心差不多两点半，再坐车到玉泉院，开了钟点房，睡了一觉。景区和摆渡车都是24小时运营。爬山累的时候觉得这辈子再也不要来了，爬完之后一定要和喜欢的人再去一次，再去很多次都没关系。,5
143,说点干货,5
144,本没计划去华山，自驾路过心血来潮就上去了，北上北下，亲眼看了看华山官方宣传照的景观就下来了，是不是从来没有人像我这样玩华山玩得那么水啊，哈哈,4
145,华山真的很险，我们办理的是西上北下，从西峰上北峰下，时间有一些紧张，我们到达华山的时候已经是中午大约12点多，所以给我们的时间并不是很充裕，去爬满东南西北中五个峰，所以很遗憾没有爬到中峰上面，因为时间不够了。到达长空栈道的时候，长空栈道也因为不知道什么原因所以没有开放，没有爬到也是一个不小的遗憾。华山真的很高很险，我从山上下来的时候整个两条腿都在抖，推头的原因可能是因为山比较高，也可能是因为走了比较远的路，所以推荐大家上山的时候备一些吃的和红牛一类的功能饮料，建议大家爬山的时候穿一双比较舒适的运动鞋，而且鞋面不是特别容易划破的那种，是下雨天的话，还是比较建议大家购买防滑手套的，铁链在沾上水以后还是比较滑的，大家也可以购买登山杖，用来辅助自己登山下山，我体力不是太好的话，建议大家选择西峰西上西下，或者北峰北上北下。如果那家是外地人的话，还是比较建议从旅行社报华山一日游，也可以从网上直接预订，网上购买的话，送的东西比较多，手套，登山杖，水之类的东西都是由网络上订的旅行社来负责赠送的,5
146,怎么说呢？第一次去的话到中间肯定会后悔，因为路上好多骗子。说是马上就到其实还有好远好远，反正上去至少需要6个小时。上去之后你会发现挺好的，等到太阳慢慢出来你就会发现真TM值。漂亮的不要不要的，,5
147,西岳华山，值得一去，有机会还会去。,5
148,索道太震感了，值得白天坐，下山如果天黑了，就没必要坐，什么也看不见。,5
149,山峰险峻，风景优美、秀丽。👍👍,5
150,夜爬华山，23号的日出。来吧！华山论剑。想去华山栈道的朋友们，哪里要维修，似乎要维修好长一段时间。,5
