id,comments,star_levels
110,来到北京一般第一个景点都会选择象征性的故宫，去故宫不能太晚要不然排队会等很久，并不是说进故宫，而是所有下车都是在天安门马路对面要过安检检查身份证再穿过隧道往前走点，总之跟着人走就是了。,5
111,有一个词可以形容我对故宫的印象，“念念不忘，必有回响”。红墙绿瓦，琉璃光彩，威严庄重，又不失精巧别致。前瞻，亦或是后仰，无一处不吸引你的眼眸。历史赋予了故宫浓厚的色彩，清宫剧却增添了许多可爱。站在曾经若曦站过得地方，像若曦一样望着四爷远去的背景，那股落寞，还有内心的沉痛。时间静止，任凭阳光洒在脸上，一双人儿的恩恩爱爱，叹息。后花园的枝枝蔓蔓，灼灼其华。冬日总是惦记那一份暖阳，懒懒的，不时还有几只猫儿乱窜，游客窸窣。翻云覆雨的历史潮流，不禁深思，下一刻的自己会在哪里，又在做着什么呢。如果下一秒我穿越了，又会是什么样的人间。偷得闲儿空儿，总是念叨一句，啥时候去趟故宫呀！曾经我把话说与他听，如今他与我一同见证，这一段时光。,5
112,门外有讲解器20元，配耳塞，不用押金，出门时候还。经过三座大殿后想去钟表馆和珍宝馆的往右手边走，那天早上刚好有活动，后面三座大殿封路了，只能去东六宫，一直往前走直到御花园，由于十一点半活动结束，封锁解除，所以我们又从御花园折回去坤宁宫-交泰殿-乾清宫，然后从西六宫走回御花园，从神武门出。地图可以在小程序〔玩转故宫〕看。,5
113,如果朋友感兴趣，我按照时间的长短具体描述一下游览的最佳路线。但是，要想认真的了解故宫，真不是一两天可以够用的，所以建议有时间、有兴趣的朋友多走几次，肯定会受益匪浅。,5
114,我在网上买了门票，然后直接刷身份证进去（包括珍宝馆跟钟表馆），进去之后在旁边那里租了三个讲解器，提醒一下，除了普通话还有粤语的，后悔没跟她说要粤语的，还好妈妈功底还是有的，讲解器是20元一个人，拿到之后不用按任何键，你戴好之后，走到那里它感应到那里，就会自动讲解的，归还是在出口神武门那里。,5
115,故宫需要从南到北参观，午门是唯一的入口，出口是东华门和神武门。,5
116,门票可以提前买好，进去直接刷身份证。但是讲解器是要另外花钱租的，很多人租，需要排队。没有微信讲解这些。要不人家卖讲解器的怎么挣钱？另外就算有微信，手机里面也没啥信号。因为人口太密集了......,5
117,（提前预约，花费2小时）：故宫真的很大，提前一天预约了门票之后，到了可以刷身份证进门，人也好多，在里面逛了好久，慈宁殿开放了，所以也去慈溪花园逛了一圈，我买的是套票，所以珍宝馆和钟表馆也都参观了，故宫更多是看建筑和园林还有纪念品，收藏的珍品比较少，就是珍宝馆和钟表馆里会有一些藏品。故宫是固定了出入口的，游览的时候要注意了。总体而言，故宫的纪念品价钱还是不算太高的，还挺有趣的，买了一个冷宫冰箱贴。,5
118,北京故宫博物院建立于1925年，是在明朝、清朝两代皇宫及其收藏的基础上建立起来的中国综合性博物馆，也是中国最大的古代文化艺术博物馆。是明清两个朝代的皇宫，是世界上现存规模最大、保存最为完整的木质结构的宫殿型建筑。故宫入选了世界文化遗产，是全国重点文物保护单位，国家5A级旅游景区。故宫内有中国博物院，建议游览4小时，故宫内建筑精美，装饰气派。,5
119,旧梦依稀往事迷离,5
120,上次游览故宫是在5月，天气十分炎热，整个故宫除了御花园没有一棵树木，我们只能顶着烈日游览中轴线主体结构的部分。,5
121,大家一定要早点去！天安门外安检，队伍超级长...我是在网上买票的，直接刷身份证进非常方便，但也遗憾没有纸质门票做纪念。从午门进，神武门出，进门第一眼确实让人震撼！北京故宫被誉为世界五大宫之首，虽说这里早已不再是中国的政治中心，但当你置身于气派规整的高墙深院，依然能真真切切地感受到它曾经的荣耀。,4
122,建议珍宝馆+钟表馆一起买，确实值得一看。预订后刷身份就可以进入了。,4
123,春节期间故宫人流真是大大大，如果不提前网上购票，现场是买不到票的。要是不幸的你跟我一样选了个高峰日去，建议抛弃官方推荐的三条游览路线吧，捡个人少的地先去吧，我可不会告诉你，一大早的珍宝馆和钟表馆没有人！！,5
124,故宫门口的柿子树，柿子挂满了树梢。看的我口水直流。,4
125,来到北京一般第一个景点都会选择象征性的故宫，去故宫不能太晚要不然排队会等很久，并不是说进故宫，而是所有下车都是在天安门马路对面要过安检检查身份证再穿过隧道往前走点，总之跟着人走就是了。,5
126,有一个词可以形容我对故宫的印象，“念念不忘，必有回响”。红墙绿瓦，琉璃光彩，威严庄重，又不失精巧别致。前瞻，亦或是后仰，无一处不吸引你的眼眸。历史赋予了故宫浓厚的色彩，清宫剧却增添了许多可爱。站在曾经若曦站过得地方，像若曦一样望着四爷远去的背景，那股落寞，还有内心的沉痛。时间静止，任凭阳光洒在脸上，一双人儿的恩恩爱爱，叹息。后花园的枝枝蔓蔓，灼灼其华。冬日总是惦记那一份暖阳，懒懒的，不时还有几只猫儿乱窜，游客窸窣。翻云覆雨的历史潮流，不禁深思，下一刻的自己会在哪里，又在做着什么呢。如果下一秒我穿越了，又会是什么样的人间。偷得闲儿空儿，总是念叨一句，啥时候去趟故宫呀！曾经我把话说与他听，如今他与我一同见证，这一段时光。,5
127,门外有讲解器20元，配耳塞，不用押金，出门时候还。经过三座大殿后想去钟表馆和珍宝馆的往右手边走，那天早上刚好有活动，后面三座大殿封路了，只能去东六宫，一直往前走直到御花园，由于十一点半活动结束，封锁解除，所以我们又从御花园折回去坤宁宫-交泰殿-乾清宫，然后从西六宫走回御花园，从神武门出。地图可以在小程序〔玩转故宫〕看。,5
128,如果朋友感兴趣，我按照时间的长短具体描述一下游览的最佳路线。但是，要想认真的了解故宫，真不是一两天可以够用的，所以建议有时间、有兴趣的朋友多走几次，肯定会受益匪浅。,5
129,我在网上买了门票，然后直接刷身份证进去（包括珍宝馆跟钟表馆），进去之后在旁边那里租了三个讲解器，提醒一下，除了普通话还有粤语的，后悔没跟她说要粤语的，还好妈妈功底还是有的，讲解器是20元一个人，拿到之后不用按任何键，你戴好之后，走到那里它感应到那里，就会自动讲解的，归还是在出口神武门那里。,5
130,故宫需要从南到北参观，午门是唯一的入口，出口是东华门和神武门。,5
131,门票可以提前买好，进去直接刷身份证。但是讲解器是要另外花钱租的，很多人租，需要排队。没有微信讲解这些。要不人家卖讲解器的怎么挣钱？另外就算有微信，手机里面也没啥信号。因为人口太密集了......,5
132,（提前预约，花费2小时）：故宫真的很大，提前一天预约了门票之后，到了可以刷身份证进门，人也好多，在里面逛了好久，慈宁殿开放了，所以也去慈溪花园逛了一圈，我买的是套票，所以珍宝馆和钟表馆也都参观了，故宫更多是看建筑和园林还有纪念品，收藏的珍品比较少，就是珍宝馆和钟表馆里会有一些藏品。故宫是固定了出入口的，游览的时候要注意了。总体而言，故宫的纪念品价钱还是不算太高的，还挺有趣的，买了一个冷宫冰箱贴。,5
133,北京故宫博物院建立于1925年，是在明朝、清朝两代皇宫及其收藏的基础上建立起来的中国综合性博物馆，也是中国最大的古代文化艺术博物馆。是明清两个朝代的皇宫，是世界上现存规模最大、保存最为完整的木质结构的宫殿型建筑。故宫入选了世界文化遗产，是全国重点文物保护单位，国家5A级旅游景区。故宫内有中国博物院，建议游览4小时，故宫内建筑精美，装饰气派。,5
134,旧梦依稀往事迷离,5
135,上次游览故宫是在5月，天气十分炎热，整个故宫除了御花园没有一棵树木，我们只能顶着烈日游览中轴线主体结构的部分。,5
136,4月27日下午两点左右到故宫博物院参观。玩了两个多小时。看了几个大殿。这次是第二次来这里。第一次来是1988年。故宫博物院早8:30开门下午五点闭馆。我们玩的很开心，因为带着我母亲👩。有一点。闭馆前十五分钟，已经洗手间不让用了，边上的门也上锁🔒不让人往回走了。我带着老母亲实在不方便。只能绕道走到东华门出口。有点遗憾了。,5
137,我是一个去过很多次故宫的历史爱好者，发现了一条不挤的路线：上午门城墙→经过东华门→神武门城墙下来。【这条路线推荐给去过故宫的朋友们】。,5
138,帝都必打卡的地点之一☝,5
139,今天是来北京的第二天，我们选择了在一环里的青旅叫行者孙，这里是一个小型的四合院改建的3本民宿，内设有吧台，健身器材应有尽有一晚大概在100左右，三楼天台还有帐篷⛺️（住了一样帐篷觉得很闷热，四人房会舒服点）。虽然北京交通路网四通八达，但是因为车多经常会塞车，出行建议可以选择骑车或者走路。,5
140,紫禁城，比打卡的景点了，最近的故宫也是相当火爆。门票：60 ，需要网上预约，当场买票几乎没戏！微信上搜索故宫门票就可以预定！分上午场和下午场，注意：上午场要12点前进入哦！要不然就作废了~取票地点在燕雀门的东侧！到时候问问工作人员你就找到了~要好好看，就提前做功课，怎么也要大半天，要是着急就走中轴线~~然后去景山，可以看到全景哦！最近新开放了城墙登高！也要上去一下！,5
141,北京故宫是中国明清两代的皇家宫殿，旧称为紫禁城，位于北京中轴线的中心，是中国古代宫廷建筑之精华。北京故宫以三大殿为中心，占地面积72万平方米，建筑面积约15万平方米，有大小宫殿七十多座，房屋九千余间。是世界上现存规模最大、保存最为完整的木质结构古建筑之一。,5
142,了半天的队，过了安检进入故宫，看了故宫之后，才发现故宫的建筑胜过任何其他地方。故宫占地面积共计72万平方米，建筑面积约一共到达15万平方米，气势磅礴恢宏，金壁辉煌，位置按 中国 传统文化在 北京 中轴线的中心位置，可以说是 中国 古代宫廷建筑的精华。,4
143,北京故宫是中国明清两代的皇家宫殿，旧称为紫禁城，位于北京中轴线的中心，是中国古代宫廷建筑之精华。是世界上现存规模最大、保存最为完整的木质结构古建筑之一。北京故宫被誉为世界五大宫之首，并被联合国科教文组织列为“世界文化遗产”。故宫之大难以言表，几次进入故宫均未走完。,5
144,现在从午门买票进入故宫，建议可以网上提前一天预约买票，然后带身份证刷卡安检就可以进去。,5
145,绝大多数第一次来北京的游客，都会把故宫当作必去之处。故宫又称紫禁城，是明、清两代的皇宫，也是古老中国的标志和象征。当你置身于气派规整的高墙深院，能真真切切地感受到它曾经的荣耀。悠久的历史给这里留下了大规模的珍贵建筑和无数文物，也成为今天游玩故宫的主要看点。游览古建筑群故宫是中国乃至世界上保存非常完整、规模非常大的木质结构古建筑群。这些金碧辉煌的建筑群可以分为“外朝”与“内廷”两大部分。以乾清门为界，乾清门以南为外朝，是皇帝处理政务的地方，以北为内廷，住着后宫嫔妃，是皇帝家庭生活之所。走过金銮殿、乾清宫、坤宁宫，在皇帝的御花园里赏弄花花草草，感觉好像穿越到了古装剧里。欣赏大量的珍贵文物故宫内珍藏有大量珍贵文物，据统计有上百万件。以文物的种类不同，分为多个展馆。其中珍宝馆和钟表馆很是引人注目，钟表馆每天11点和14点有钟表演示，可以看到清王朝珍藏的各种造型奇特的珍奇机械钟表，一定令你眼界大开。游玩路线故宫占地面积宽广，共有大大小小的宫殿70多座，游览路线繁多。想要好好地逛一圈，需要安排一天的时间。如果只是走马观花，看一看主要宫殿，两个小时就能逛完。,5
146,我就在北京呆一天，一定要去的只有毛主席纪念堂和故宫。毛主席纪念堂就是情结，必须要去，故宫我是2008年去过一次，觉得看的不过瘾，而且间隔十一年，故宫也有很大变化，所以这次也必须去。,3
147,故宫是去北京必玩的旅游景点，天安门去完之后就去后边的故宫了。作为明清的皇帝居所，有很高的历史价值，再加上最近几年宫廷剧的热播，让故宫成为最热门的目的地。建议避开五一十一这些假期，因为人太多了！故宫门票旺季60淡季40非常的优惠，可以说北京门票全国最便宜！,5
148,三八节下午和家里的女同胞们来到故宫，碰上两会安检了一小时，终于在夕阳西下的时分赶上了故宫的余晖。午门前的鸽子盘旋，向我们讲述着故宫的苍凉，凹形的城基气势如虹，让人惊叹。穿越一层一层的朱门，我站在太和殿的汉白玉石阶上，一种莫名的震撼在心中激荡，封建王朝至高无上的皇权就在我面前，这里承载了明清两代帝王的荣耀，也经历了那些血雨腥风。在中和殿、保和殿后是帝后居住的后三宫，乾清宫、交泰殿、坤宁宫，故宫的建筑形式雄伟庄严，布局严谨，体现了前朝后寝的格局。毫不夸张的说，明清尤其是清朝对我们最大的贡献就是这些伟大的建筑。,5
149,故宫又称紫禁城，是明、清两代的皇宫，也是古老中国的标志和象征，也是世界上现存规模最大、保存最为完整的木质结构古建筑。当你置身于气派规整的高墙深院，能真真切切地感受到它曾经的荣耀。悠久的历史给这里留下了大规模的珍贵建筑和无数文物，也成为今天游玩故宫的主要看点,5
150,大概整个中国最吸引我的地方就是故宫了,5
